University College,Major,,,,Year,Classification,Weight,Course Code-Sec.(-Lab),Credit,Course Title,Target,,,,Instructor,Time,Room,Ref,Exchange
International Campus(2019~),Foundation Education-Chaple,,,,0,Common Basic,1000,YCA1006-01-00   ,.5,CHAPEL(B) ,,,,,Kwak Hochul,,,"javascript:OpenList5(""H1"",""20202"",""30121"");, ⓔ①②⑬⒞",O
International Campus(2019~),Basic Education-SE,,,,,Basic Education,,UCR1015-07-00   ,1,Social Engagement- Caps for Good ,,,,,"Chi, Yong-Seung","Wed7,8",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30136"");, ⓒⓢ②⑥⒞",O
International Campus(2019~),Basic Education-RC 101,,,,,Basic Education,,UCR1007-01-00   ,1,YONSEI RC101- Business and Economics ,,,,,"KWON, JINHEE/Doh, Kyung Sun/Cho, Jeong Ah",Wed6,Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30137"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC 101,,,,,Basic Education,,UCR1007-02-00   ,1,YONSEI RC101- UIC ,,,,,"Kim, Mihyun",Mon9,Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30137"");, ⓒ②⒞",O
International Campus(2019~),Basic Education-RC 101,,,,,Basic Education,,UCR1007-03-00   ,1,YONSEI RC101- UIC ,,,,,"Kim, Hyunsang",Mon9,Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30137"");, ⓒ②⒞",O
International Campus(2019~),Basic Education-RC 101,,,,,Basic Education,,UCR1007-04-00   ,1,YONSEI RC101- GLD ,,,,,"Yoo, Sung Eun",Mon10,Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30137"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC 101,,,,,Basic Education,,UCR1007-05-00   ,1,YONSEI RC101- GLD ,,,,,"Yoo, Sung Eun",Mon11,Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30137"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC 101,,,,,Basic Education,,UCR1007-06-00   ,1,YONSEI RC101- GLD ,,,,,"Yoo, Sung Eun",Mon12,Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30137"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC 101,,,,,Basic Education,,UCR1007-07-00   ,1,YONSEI RC101- GBED ,,,,,"Yoo, Sung Eun",Thu10,Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30137"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC 101,,,,,Basic Education,,UCR1007-08-00   ,1,YONSEI RC101- GBED ,,,,,"Yoo, Sung Eun",Thu11,Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30137"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC 101,,,,,Basic Education,,UCR1007-09-00   ,1,YONSEI RC101- GBED ,,,,,"Yoo, Sung Eun",Thu12,Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30137"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC 101,,,,,Basic Education,,UCR1008-01-00   ,1,YONSEI RC102 ,,,,,"Doh, Kyung Sun",Mon11,Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30137"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-01-01   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yoon-Myung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-01-02   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yoon-Myung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-01-03   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yoon-Myung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-01-04   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yoon-Myung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-01-05   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yoon-Myung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-01-06   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yoon-Myung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-01-07   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yoon-Myung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-01-08   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yoon-Myung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-01-09   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yoon-Myung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-01-10   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yoon-Myung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-01-11   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yoon-Myung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-02-01   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Choi Junjeong,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-02-02   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Choi Junjeong,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-02-03   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Choi Junjeong,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-02-04   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Choi Junjeong,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-02-05   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Choi Junjeong,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-02-06   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Choi Junjeong,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-02-07   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Choi Junjeong,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-02-08   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Choi Junjeong,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-02-09   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Choi Junjeong,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-02-10   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Choi Junjeong,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-02-11   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Choi Junjeong,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-02-12   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Choi Junjeong,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-03-01   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Han Bong Hwan,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-03-02   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Han Bong Hwan,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-03-03   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Han Bong Hwan,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-03-04   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Han Bong Hwan,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-03-05   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Han Bong Hwan,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-03-06   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Han Bong Hwan,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-03-07   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Han Bong Hwan,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-03-08   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Han Bong Hwan,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-03-09   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Han Bong Hwan,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-03-10   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Han Bong Hwan,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-03-11   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Han Bong Hwan,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-03-12   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Han Bong Hwan,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-03-13   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Han Bong Hwan,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-04-01   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yerim,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-04-02   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yerim,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-04-03   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yerim,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-04-04   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yerim,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-04-05   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yerim,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-04-06   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yerim,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-04-07   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yerim,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-04-08   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yerim,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-04-09   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yerim,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-04-10   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yerim,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-04-11   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yerim,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-04-12   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yerim,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-04-13   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yerim,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-04-14   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Yerim,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-05-01   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Nah Jeong Eun,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-05-02   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Nah Jeong Eun,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-05-03   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Nah Jeong Eun,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-05-04   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Nah Jeong Eun,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-05-05   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Nah Jeong Eun,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-05-06   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Nah Jeong Eun,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-05-07   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Nah Jeong Eun,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-05-08   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Nah Jeong Eun,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-05-09   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Nah Jeong Eun,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-05-10   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Nah Jeong Eun,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-05-11   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Nah Jeong Eun,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-06-01   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-06-02   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-06-03   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-06-04   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-06-05   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-06-06   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-06-07   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-06-08   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-06-09   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-06-10   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-06-11   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-06-12   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-07-01   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-07-02   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-07-03   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-07-04   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-07-05   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-07-06   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-07-07   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-07-08   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-07-09   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-07-10   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-07-11   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-07-12   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-07-13   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-07-14   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-08-01   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Hong Hye Kyung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-08-02   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Hong Hye Kyung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1013-08-03   ,.5,RC SELF-DIRECTED ACTIVITY(1) ,,,,,Hong Hye Kyung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
