전공,영역,학수번호,과목명,교수명,이수구분,학년,학점,강의시간/강의실
Major/Minor,Department of Italian Interpretation and Translation,N06212101,"이탈리아어중급문법의이해2
(Advanced Italian Grammar 2)","조문환
(Cho Moon Hwan)",전공,2,2,"월 3 4 (1504)
(Mon 3 4 (1504))"
Major/Minor,Department of Italian Interpretation and Translation,N06212102,"이탈리아어중급문법의이해2
(Advanced Italian Grammar 2)",(-),전공,2,2,"월 3 4 (1504-1)
(Mon 3 4 (1504-1))"
Major/Minor,Department of Italian Interpretation and Translation,N06208101,"중급이탈리아어듣기2
(Intermediate Italian Listening Comprehension 2)","Fabio Pezzarini
(-)",전공,2,2,"금 3 4 (1504-1)
(Fri 3 4 (1504-1))"
Major/Minor,Department of Italian Interpretation and Translation,N06208102,"중급이탈리아어듣기2
(Intermediate Italian Listening Comprehension 2)","Fabio Pezzarini
(-)",전공,2,2,"금 5 6 (1504-1)
(Fri 5 6 (1504-1))"
Major/Minor,Department of Italian Interpretation and Translation,N06204101,"중급이탈리아어말하기(2)
(Intermediate Italian Conversation (2))",Turato Laura,전공,2,2,"수 1 2 (2514)
(Wed 1 2 (2514))"
Major/Minor,Department of Italian Interpretation and Translation,N06204102,"중급이탈리아어말하기(2)
(Intermediate Italian Conversation (2))",Turato Laura,전공,2,2,"수 5 6 (2514)
(Wed 5 6 (2514))"
Major/Minor,Department of Italian Interpretation and Translation,N06210101,"중급이탈리아어쓰기2
(Intermediate Italian Composition 2)","박진경
(Park Jin Kyung)",전공,2,2,"월 1 2 (1504-1)
(Mon 1 2 (1504-1))"
Major/Minor,Department of Italian Interpretation and Translation,N06210102,"중급이탈리아어쓰기2
(Intermediate Italian Composition 2)","최정윤
(Jungyun Choi)",전공,2,2,"월 1 2 (2517)
(Mon 1 2 (2517))"
Major/Minor,Department of Italian Interpretation and Translation,N06206101,"중급이탈리아어읽기2
(Intermediate Italian Reading Comprehension 2)","이승수
(Lee Seung Su)",전공,2,2,"수 7 8 (1504)
(Wed 7 8 (1504))"
Major/Minor,Department of Italian Interpretation and Translation,N06206102,"중급이탈리아어읽기2
(Intermediate Italian Reading Comprehension 2)","김효정
(김효정(Kim Hyojung))",전공,2,2,"수 7 8 (0413)
(Wed 7 8 (0413))"
Major/Minor,Department of Italian Interpretation and Translation,N06302101,"FLEX이탈리아어2
(Italian FLEX 2)","이소영(I)
(Lee So Young)",전공,3,2,"목 1 2 (1504)
(Thu 1 2 (1504))"
Major/Minor,Department of Italian Interpretation and Translation,N06306201,"번역캡스톤디자인2
(Capstone Design of Translating 2)","이현경
(Lee, Hyunkyoung)",전공,3,2,"화 7 8 (1504-1)
(Tue 7 8 (1504-1))"
Major/Minor,Department of Italian Interpretation and Translation,N06308101,"시사이탈리아어2
(Current Italian 2)","조문환
(Cho Moon Hwan)",전공,3,2,"목 3 4 (1504)
(Thu 3 4 (1504))"
Major/Minor,Department of Italian Interpretation and Translation,N06312201,"이탈리아문학사2
(History of Italian Literature 2)","이상엽
(SANGYEOB II)",전공,3,3,"화 1 2 3 (0515)
(Tue 1 2 3 (0515))"
Major/Minor,Department of Italian Interpretation and Translation,N06315101,"이탈리아어통역입문2
(Introduction to Italian Interpretation 2)","이소영(I)
(Lee So Young)",전공,3,2,"목 5 6 (1504)
(Thu 5 6 (1504))"
Major/Minor,Department of Italian Interpretation and Translation,N06314101,"이탈리아언어학개론2
(Introduction to Italian Linguistics 2)","조문환
(Cho Moon Hwan)",전공,3,2,"목 7 8 (1504)
(Thu 7 8 (1504))"
Major/Minor,Department of Italian Interpretation and Translation,A06316401,"이탈리아역사2
(History of Italy 2)","이현경
(Lee, Hyunkyoung)",전공,3,2,"금 3 4 (1504)
(Fri 3 4 (1504))"
Major/Minor,Department of Italian Interpretation and Translation,N06405101,"미디어이탈리아어
(Italian for Media)","이현경
(Lee, Hyunkyoung)",전공,4,2,"화 5 6 (1504-1)
(Tue 5 6 (1504-1))"
Major/Minor,Department of Italian Interpretation and Translation,A06382301,"이탈리아문학연구
(Studies on Italian Literature)","이상엽
(SANGYEOB II)",전공,4,2,"수 5 6 (1504)
(Wed 5 6 (1504))"
Major/Minor,Department of Italian Interpretation and Translation,N06402101,"이탈리아어프리젠테이션
(Presentation in Italian)",(-),전공,4,2,"수 7 8 (1504-1)
(Wed 7 8 (1504-1))"
Major/Minor,Department of Italian Interpretation and Translation,N06310101,"퍼블릭스피킹2
(Public Speaking in Italian 2)",(-),전공,4,2,"수 3 4 (1504-1)
(Wed 3 4 (1504-1))"
Major/Minor,Department of Indian Studies,B07118201,"인도교양입문(2)
(Introduction to Indian Studies (2))","신민하
(SHIN MINHA)",전공,1,2,"목 5 6 (2514)
(Thu 5 6 (2514))"
Major/Minor,Department of Indian Studies,B07101501,"초급힌디어강독(2)
(Readings in Elementary Hindi (2))","이은구
(LEE, EUNGU)",전공,1,2,"화 1 2 (1307)
(Tue 1 2 (1307))"
Major/Minor,Department of Indian Studies,B07316201,"초급힌디어문법(2)
(Elementary Hindi Grammar (2))","고태진
(Koh, Taejin)",전공,1,2,"수 5 6 (1307)
(Wed 5 6 (1307))"
Major/Minor,Department of Indian Studies,B07112401,"초급힌디어회화작문(2)
(Elementary Hindi Conversation & Composition (2))",Nrusingha Charan Kar,전공,1,2,"월 1 2 (1307)
(Mon 1 2 (1307))"
Major/Minor,Department of Indian Studies,B02716301,"산스크리트어(2)
(Sanskrit (2))",Nrusingha Charan Kar,전공,2,2,"목 5 6 (1307)
(Thu 5 6 (1307))"
Major/Minor,Department of Indian Studies,O07204101,"인도사2
(History of India 2)","강명남
(Kang, Myungnam)",전공,2,2,"월 5 6 (2516)
(Mon 5 6 (2516))"
Major/Minor,Department of Indian Studies,O07202101,"인도철학(2)
(Indian Philosophy (2))","임근동
(Lim Geun Dong)",전공,2,2,"목 3 4 (1307)
(Thu 3 4 (1307))"
Major/Minor,Department of Indian Studies,B07103101,"중급힌디어강독(2)
(Readings in Intermediate Hindi (2))","이은구
(LEE, EUNGU)",전공,2,2,"수 1 2 (1307)
(Wed 1 2 (1307))"
Major/Minor,Department of Indian Studies,B07317201,"중급힌디어문법(2)
(Intermediate Hindi Grammar (2))","고태진
(Koh, Taejin)",전공,2,2,"수 3 4 (1307)
(Wed 3 4 (1307))"
Major/Minor,Department of Indian Studies,B07113201,"중급힌디어회화작문(2)
(Intermediate Hindi Conversation & Composition (2))",Nrusingha Charan Kar,전공,2,2,"월 3 4 (1307)
(Mon 3 4 (1307))"
Major/Minor,Department of Indian Studies,O07403101,"FLEX힌디(2)
(FLEX Hindi (2))","김용정
(Kim Yong Jeong )",전공,3,2,"수 5 6 (2515)
(Wed 5 6 (2515))"
Major/Minor,Department of Indian Studies,B07366101,"고급힌디어회화작문(2)
(Advanced Hindi Conversation & Composition (2))",(-),전공,3,2,"월 3 4 (2410)
(Mon 3 4 (2410))"
Major/Minor,Department of Indian Studies,B07378101,"우르두어(2)
(Urdu (2))",Nrusingha Charan Kar,전공,3,2,"목 1 2 (1307)
(Thu 1 2 (1307))"
Major/Minor,Department of Indian Studies,B07374201,"인도문화연구(2)
(Studies of Indian Culture (2))","이춘호
(Choonho Lee)",전공,3,2,"목 3 4 (2307)
(Thu 3 4 (2307))"
Major/Minor,Department of Indian Studies,O07301101,"인도법.행정제도의이해
(Understanding of Indian Law & Governmental System)",(-),전공,3,2,"화 5 6 (2410)
(Tue 5 6 (2410))"
Major/Minor,Department of Indian Studies,O07371101,"타밀어와남인도문화(2)
(Tamil Language & South Indian Culture (2))","이동원
(Lee Dongwon)",전공,3,2,"목 5 6 (2516)
(Thu 5 6 (2516))"
Major/Minor,Department of Indian Studies,B07354301,"힌디문학사
(History of Hindi Literature)",(-),전공,3,2,"화 3 4 (2410)
(Tue 3 4 (2410))"
Major/Minor,Department of Indian Studies,B07462101,"시사힌디어(2)
(Current Hindi (2))","최종찬
(Jong Chan Choi)",전공,4,2,"화 5 6 (1307)
(Tue 5 6 (1307))"
Major/Minor,Department of Indian Studies,B07464201,"인도경제(2)
(Indian Economy (2))","김미수
(Kim, Misu)",전공,4,2,"화 3 4 (1307)
(Tue 3 4 (1307))"
Major/Minor,Department of Indian Studies,B07403101,"인도의문자(2)
(Scripts of Indian Languages (2))",Nrusingha Charan Kar,전공,4,2,"수 3 4 (2303-2)
(Wed 3 4 (2303-2))"
Major/Minor,Department of Japanese Interpretation and Translation,B02130101,"기초작문연습(2)
(Elementary Japanese Composition (2))","신혜숙(일본어)
(SHIN HYE SOOK)",전공,1,2,"월 7 8 (1506)
(Mon 7 8 (1506))"
Major/Minor,Department of Japanese Interpretation and Translation,B02130102,"기초작문연습(2)
(Elementary Japanese Composition (2))","백종찬
(BAEK JONGCHAN)",전공,1,2,"화 7 8 (2510)
(Tue 7 8 (2510))"
Major/Minor,Department of Japanese Interpretation and Translation,B02130103,"기초작문연습(2)
(Elementary Japanese Composition (2))","이정옥
(LEE JUNGOG)",전공,1,2,"목 7 8 (1506-1)
(Thu 7 8 (1506-1))"
Major/Minor,Department of Japanese Interpretation and Translation,B02130104,"기초작문연습(2)
(Elementary Japanese Composition (2))","은수희
(Eun,Soohee)",전공,1,2,"목 7 8 (2509)
(Thu 7 8 (2509))"
Major/Minor,Department of Japanese Interpretation and Translation,B02130105,"기초작문연습(2)
(Elementary Japanese Composition (2))","김용미
(Kim Yong Mi)",전공,1,2,"목 7 8 (2510)
(Thu 7 8 (2510))"
Major/Minor,Department of Japanese Interpretation and Translation,B02130106,"기초작문연습(2)
(Elementary Japanese Composition (2))","황윤실
(HWANG YOUNSIL)",전공,1,2,"목 7 8 (2507)
(Thu 7 8 (2507))"
Major/Minor,Department of Japanese Interpretation and Translation,O02108101,"기초회화연습(2)
(Practical Japanese Conversation Basics (2))",Seraku Tohru,전공,1,2,"화 3 4 (1506)
(Tue 3 4 (1506))"
Major/Minor,Department of Japanese Interpretation and Translation,O02108102,"기초회화연습(2)
(Practical Japanese Conversation Basics (2))",Takahashi Miho,전공,1,2,"화 3 4 (1506-1)
(Tue 3 4 (1506-1))"
Major/Minor,Department of Japanese Interpretation and Translation,O02108103,"기초회화연습(2)
(Practical Japanese Conversation Basics (2))",Seraku Tohru,전공,1,2,"화 5 6 (1506)
(Tue 5 6 (1506))"
Major/Minor,Department of Japanese Interpretation and Translation,O02108104,"기초회화연습(2)
(Practical Japanese Conversation Basics (2))",Takahashi Miho,전공,1,2,"화 5 6 (1506-1)
(Tue 5 6 (1506-1))"
Major/Minor,Department of Japanese Interpretation and Translation,O02108105,"기초회화연습(2)
(Practical Japanese Conversation Basics (2))","Katsuragawa Tomoko
(KATSURAGAWA TOMOKO)",전공,1,2,"화 5 6 (2515)
(Tue 5 6 (2515))"
Major/Minor,Department of Japanese Interpretation and Translation,O02108106,"기초회화연습(2)
(Practical Japanese Conversation Basics (2))",Takahashi Miho,전공,1,2,"화 7 8 (1506-1)
(Tue 7 8 (1506-1))"
Major/Minor,Department of Japanese Interpretation and Translation,O02108107,"기초회화연습(2)
(Practical Japanese Conversation Basics (2))","Katsuragawa Tomoko
(KATSURAGAWA TOMOKO)",전공,1,2,"화 7 8 (2515)
(Tue 7 8 (2515))"
Major/Minor,Department of Japanese Interpretation and Translation,O02102101,"일본어강독연습(2)
(Practical Japanese Readings (2))","정상철
(JUNG SANG CHEOL)",전공,1,2,"월 5 6 (1403)
(Mon 5 6 (1403))"
Major/Minor,Department of Japanese Interpretation and Translation,O02102102,"일본어강독연습(2)
(Practical Japanese Readings (2))","황윤실
(HWANG YOUNSIL)",전공,1,2,"월 5 6 (2507)
(Mon 5 6 (2507))"
Major/Minor,Department of Japanese Interpretation and Translation,O02102103,"일본어강독연습(2)
(Practical Japanese Readings (2))","박민영
(PARK MIN YOUNG)",전공,1,2,"월 5 6 (1302)
(Mon 5 6 (1302))"
Major/Minor,Department of Japanese Interpretation and Translation,O02102104,"일본어강독연습(2)
(Practical Japanese Readings (2))","권경애
(Kwon Kyoung Ae)",전공,1,2,"월 5 6 (1312)
(Mon 5 6 (1312))"
Major/Minor,Department of Japanese Interpretation and Translation,O02104101,"일본어독해연습(2)
(Practical Japanese Readings Comprehesion (2))","최서영
(Choi seo young)",전공,1,2,"월 7 8 (2508-1)
(Mon 7 8 (2508-1))"
Major/Minor,Department of Japanese Interpretation and Translation,O02104102,"일본어독해연습(2)
(Practical Japanese Readings Comprehesion (2))","신의식
(Shin Yishick)",전공,1,2,"목 5 6 (1506)
(Thu 5 6 (1506))"
Major/Minor,Department of Japanese Interpretation and Translation,O02104103,"일본어독해연습(2)
(Practical Japanese Readings Comprehesion (2))","황윤실
(HWANG YOUNSIL)",전공,1,2,"목 5 6 (2507)
(Thu 5 6 (2507))"
Major/Minor,Department of Japanese Interpretation and Translation,O02104104,"일본어독해연습(2)
(Practical Japanese Readings Comprehesion (2))","이정옥
(LEE JUNGOG)",전공,1,2,"목 5 6 (1506-1)
(Thu 5 6 (1506-1))"
Major/Minor,Department of Japanese Interpretation and Translation,O02106101,"일본어듣기연습(2)
(Practical Japanese Listening (2))","유춘선
(Yoo, Chun-Seon)",전공,1,2,"목 1 2 (0514)
(Thu 1 2 (0514))"
Major/Minor,Department of Japanese Interpretation and Translation,O02106102,"일본어듣기연습(2)
(Practical Japanese Listening (2))","박성미
(Park Seong Mi)",전공,1,2,"목 1 2 (2507)
(Thu 1 2 (2507))"
Major/Minor,Department of Japanese Interpretation and Translation,O02106103,"일본어듣기연습(2)
(Practical Japanese Listening (2))","박성미
(Park Seong Mi)",전공,1,2,"목 3 4 (2507)
(Thu 3 4 (2507))"
Major/Minor,Department of Japanese Interpretation and Translation,O02106104,"일본어듣기연습(2)
(Practical Japanese Listening (2))","김용미
(Kim Yong Mi)",전공,1,2,"목 3 4 (2510)
(Thu 3 4 (2510))"
Major/Minor,Department of Japanese Interpretation and Translation,O02106105,"일본어듣기연습(2)
(Practical Japanese Listening (2))","임시은
(Rim Si-eun)",전공,1,2,"화 3 4 (2510)
(Tue 3 4 (2510))"
Major/Minor,Department of Japanese Interpretation and Translation,O02106106,"일본어듣기연습(2)
(Practical Japanese Listening (2))","장희주
(CHANG Heeju)",전공,1,2,"목 1 2 (2511)
(Thu 1 2 (2511))"
Major/Minor,Department of Japanese Interpretation and Translation,O02112101,"일본역사와지리
(Japanese History & Geography)","윤승민
(YOON SEONG MIN)",전공,1,2,"금 1 2 (1506-1)
(Fri 1 2 (1506-1))"
Major/Minor,Department of Japanese Interpretation and Translation,B02115101,"일본어원서강독(2)
(Japanese Readings (in Japanese) (2))","정상철
(JUNG SANG CHEOL)",전공,2,2,"월 3 4 (1403)
(Mon 3 4 (1403))"
Major/Minor,Department of Japanese Interpretation and Translation,B02115102,"일본어원서강독(2)
(Japanese Readings (in Japanese) (2))","최서영
(Choi seo young)",전공,2,2,"월 3 4 (2508-1)
(Mon 3 4 (2508-1))"
Major/Minor,Department of Japanese Interpretation and Translation,B02115103,"일본어원서강독(2)
(Japanese Readings (in Japanese) (2))","권경애
(Kwon Kyoung Ae)",전공,2,2,"수 3 4 (1312)
(Wed 3 4 (1312))"
Major/Minor,Department of Japanese Interpretation and Translation,B02119101,"일본어원서독해(2)
(Japanese Comprehension (in Japanese) (2))","김용미
(Kim Yong Mi)",전공,2,2,"수 1 2 (2510)
(Wed 1 2 (2510))"
Major/Minor,Department of Japanese Interpretation and Translation,B02119102,"일본어원서독해(2)
(Japanese Comprehension (in Japanese) (2))","서재곤
(SUH Jae-Gon)",전공,2,2,"수 7 8 (1302)
(Wed 7 8 (1302))"
Major/Minor,Department of Japanese Interpretation and Translation,B02119103,"일본어원서독해(2)
(Japanese Comprehension (in Japanese) (2))","은수희
(Eun,Soohee)",전공,2,2,"금 3 4 (2509)
(Fri 3 4 (2509))"
Major/Minor,Department of Japanese Interpretation and Translation,O02204101,"일본어통번역입문(2)
(Introduction to Japanese-Korean Interpretation & Translation (2))","박숙종
(Park Sook Jong)",전공,2,2,"금 1 2 (1506)
(Fri 1 2 (1506))"
Major/Minor,Department of Japanese Interpretation and Translation,O02207101,"중급일본어작문(2)
(Intermediate Japanese Composition (2))","이희승
(LEE HEESEUNG)",전공,2,2,"금 3 4 (2508-1)
(Fri 3 4 (2508-1))"
Major/Minor,Department of Japanese Interpretation and Translation,O02207102,"중급일본어작문(2)
(Intermediate Japanese Composition (2))","이희승
(LEE HEESEUNG)",전공,2,2,"금 5 6 (2508-1)
(Fri 5 6 (2508-1))"
Major/Minor,Department of Japanese Interpretation and Translation,B02212401,"중급일본어회화(2)
(Intermediate Japanese Conversation (2))",Seraku Tohru,전공,2,2,"수 3 4 (1506)
(Wed 3 4 (1506))"
Major/Minor,Department of Japanese Interpretation and Translation,B02212402,"중급일본어회화(2)
(Intermediate Japanese Conversation (2))",Takahashi Miho,전공,2,2,"수 3 4 (1506-1)
(Wed 3 4 (1506-1))"
Major/Minor,Department of Japanese Interpretation and Translation,B02212403,"중급일본어회화(2)
(Intermediate Japanese Conversation (2))",Takahashi Miho,전공,2,2,"수 5 6 (1506-1)
(Wed 5 6 (1506-1))"
Major/Minor,Department of Japanese Interpretation and Translation,O02208101,"현대일본어문법
(Modern Japanese Grammar)","안지홍
(AHN JIHONG)",전공,2,2,"월 1 2 (2312-1)
(Mon 1 2 (2312-1))"
Major/Minor,Department of Japanese Interpretation and Translation,O02208102,"현대일본어문법
(Modern Japanese Grammar)","박민영
(PARK MIN YOUNG)",전공,2,2,"수 1 2 (1302)
(Wed 1 2 (1302))"
Major/Minor,Department of Japanese Interpretation and Translation,B02392201,"FLEX일본어(2)
(FLEX Japanese (2))","동소현
(DONG, so-hyun)",전공,3,2,"화 1 2 (2507)
(Tue 1 2 (2507))"
Major/Minor,Department of Japanese Interpretation and Translation,B02392202,"FLEX일본어(2)
(FLEX Japanese (2))","동소현
(DONG, so-hyun)",전공,3,2,"화 3 4 (2507)
(Tue 3 4 (2507))"
Major/Minor,Department of Japanese Interpretation and Translation,O02378101,"멀티미디어활용일본어1(캡스톤디자인)
(Multimedia Japanese 1 (Capstone Design))","서재곤
(SUH Jae-Gon)",전공,3,2,"화 5 6 (1305)
(Tue 5 6 (1305))"
Major/Minor,Department of Japanese Interpretation and Translation,O02302201,"시사일본어원서강독(2)
(Current Japanese Readings in Original (2))","정상철
(JUNG SANG CHEOL)",전공,3,2,"화 5 6 (1303)
(Tue 5 6 (1303))"
Major/Minor,Department of Japanese Interpretation and Translation,B02382201,"시사일본어회화
(Current Japanese Conversation)",Seraku Tohru,전공,3,2,"목 3 4 (1506)
(Thu 3 4 (1506))"
Major/Minor,Department of Japanese Interpretation and Translation,B02382202,"시사일본어회화
(Current Japanese Conversation)",Takahashi Miho,전공,3,2,"목 3 4 (1506-1)
(Thu 3 4 (1506-1))"
Major/Minor,Department of Japanese Interpretation and Translation,B02382203,"시사일본어회화
(Current Japanese Conversation)",Seraku Tohru,전공,3,2,"목 7 8 (1506)
(Thu 7 8 (1506))"
Major/Minor,Department of Japanese Interpretation and Translation,B02360101,"일본고전문학사
(History of Japanese Classical Literature)","윤승민
(YOON SEONG MIN)",전공,3,2,"금 5 6 (1506-1)
(Fri 5 6 (1506-1))"
Major/Minor,Department of Japanese Interpretation and Translation,B02352201,"일본어고전문법
(Japanese Classical Grammar)","권경애
(Kwon Kyoung Ae)",전공,3,2,"월 7 8 (1312)
(Mon 7 8 (1312))"
Major/Minor,Department of Japanese Interpretation and Translation,O02304101,"한-일번역연습
(Practice in Korean to Japanese)","동소현
(DONG, so-hyun)",전공,3,2,"화 7 8 (2507)
(Tue 7 8 (2507))"
Major/Minor,Department of Japanese Interpretation and Translation,O02462201,"일본근현대문학번역연습
(Modern Japanese Literature Translation)","서재곤
(SUH Jae-Gon)",전공,4,2,"수 3 4 (1302)
(Wed 3 4 (1302))"
Major/Minor,Department of Japanese Interpretation and Translation,B02364101,"일본어문법론
(Theory of Japanese Grammar)","정상철
(JUNG SANG CHEOL)",전공,4,2,"화 7 8 (1303)
(Tue 7 8 (1303))"
Major/Minor,Department of Japanese Interpretation and Translation,O02464101,"일본어비즈니스프리젠테이션
(Japanese Business Presentation)","Katsuragawa Tomoko
(KATSURAGAWA TOMOKO)",전공,4,2,"금 1 2 (2515)
(Fri 1 2 (2515))"
Major/Minor,Department of Japanese Interpretation and Translation,O02405101,"일본영상미디어번역
(Japanese Translating for Visualmedia)","박숙종
(Park Sook Jong)",전공,4,2,"화 5 6 (2303-2)
(Tue 5 6 (2303-2))"
Major/Minor,Department of Japanese Interpretation and Translation,O02386101,"일본의언어와사회
(Language & Society of Japanese)","박민영
(PARK MIN YOUNG)",전공,4,2,"수 5 6 (1302)
(Wed 5 6 (1302))"
Major/Minor,Department of Japanese Interpretation and Translation,O02452101,"일본학특강(2)
(Special Lecture on Japanology (2))","윤승민
(YOON SEONG MIN)",전공,4,2,"금 3 4 (1506-1)
(Fri 3 4 (1506-1))"
Major/Minor,Department of Japanese Interpretation and Translation,O02402101,"한-일순차통역연습
(Korean-Japanese Consecutive Interpretation)","박숙종
(Park Sook Jong)",전공,4,2,"금 5 6 (1506)
(Fri 5 6 (1506))"
Major/Minor,Department of Japanese Interpretation and Translation,O02102105,"일본어강독연습(2)
(Practical Japanese Readings (2))","안지홍
(AHN JIHONG)",이중(부)전공,1,2,"월 3 4 (2312-1)
(Mon 3 4 (2312-1))"
Major/Minor,Department of Japanese Interpretation and Translation,O02102106,"일본어강독연습(2)
(Practical Japanese Readings (2))","안지홍
(AHN JIHONG)",이중(부)전공,1,2,"월 5 6 (2312-1)
(Mon 5 6 (2312-1))"
Major/Minor,Department of Japanese Interpretation and Translation,O02102107,"일본어강독연습(2)
(Practical Japanese Readings (2))","장희주
(CHANG Heeju)",이중(부)전공,1,2,"목 5 6 (2511)
(Thu 5 6 (2511))"
Major/Minor,Department of Japanese Interpretation and Translation,O02104105,"일본어독해연습(2)
(Practical Japanese Readings Comprehesion (2))","김영민
(KIM, YOUNGMIN)",이중(부)전공,1,2,"화 1 2 (0305)
(Tue 1 2 (0305))"
Major/Minor,Department of Japanese Interpretation and Translation,O02104106,"일본어독해연습(2)
(Practical Japanese Readings Comprehesion (2))","김영민
(KIM, YOUNGMIN)",이중(부)전공,1,2,"화 3 4 (0305)
(Tue 3 4 (0305))"
Major/Minor,Department of Japanese Interpretation and Translation,O02104107,"일본어독해연습(2)
(Practical Japanese Readings Comprehesion (2))","백종찬
(BAEK JONGCHAN)",이중(부)전공,1,2,"화 5 6 (2510)
(Tue 5 6 (2510))"
Major/Minor,Department of Japanese Interpretation and Translation,O02112102,"일본역사와지리
(Japanese History & Geography)","유춘선
(Yoo, Chun-Seon)",이중(부)전공,1,2,"목 7 8 (0514)
(Thu 7 8 (0514))"
Major/Minor,Department of Japanese Interpretation and Translation,B02115104,"일본어원서강독(2)
(Japanese Readings (in Japanese) (2))","신의식
(Shin Yishick)",이중(부)전공,2,2,"월 1 2 (1506)
(Mon 1 2 (1506))"
Major/Minor,Department of Japanese Interpretation and Translation,B02115105,"일본어원서강독(2)
(Japanese Readings (in Japanese) (2))","신의식
(Shin Yishick)",이중(부)전공,2,2,"월 3 4 (1506)
(Mon 3 4 (1506))"
Major/Minor,Department of Japanese Interpretation and Translation,B02119104,"일본어원서독해(2)
(Japanese Comprehension (in Japanese) (2))","김수진
(KIM SOO JIN)",이중(부)전공,2,2,"금 1 2 (2510)
(Fri 1 2 (2510))"
Major/Minor,Department of Japanese Interpretation and Translation,B02119105,"일본어원서독해(2)
(Japanese Comprehension (in Japanese) (2))","김수진
(KIM SOO JIN)",이중(부)전공,2,2,"금 3 4 (2510)
(Fri 3 4 (2510))"
Major/Minor,Department of Japanese Interpretation and Translation,O02207103,"중급일본어작문(2)
(Intermediate Japanese Composition (2))","신혜숙(일본어)
(SHIN HYE SOOK)",이중(부)전공,2,2,"월 5 6 (1506)
(Mon 5 6 (1506))"
Major/Minor,Department of Japanese Interpretation and Translation,B02212404,"중급일본어회화(2)
(Intermediate Japanese Conversation (2))","Furuta Ryoko
(-)",이중(부)전공,2,2,"수 5 6 (2311)
(Wed 5 6 (2311))"
Major/Minor,Department of Japanese Interpretation and Translation,O02208103,"현대일본어문법
(Modern Japanese Grammar)","장희주
(CHANG Heeju)",이중(부)전공,2,2,"목 3 4 (2511)
(Thu 3 4 (2511))"
Major/Minor,Department of Japanese Interpretation and Translation,O02208104,"현대일본어문법
(Modern Japanese Grammar)","이희승
(LEE HEESEUNG)",이중(부)전공,2,2,"목 3 4 (2508-1)
(Thu 3 4 (2508-1))"
Major/Minor,Department of Japanese Interpretation and Translation,B02382204,"시사일본어회화
(Current Japanese Conversation)","Furuta Ryoko
(-)",이중(부)전공,3,2,"수 3 4 (2311)
(Wed 3 4 (2311))"
Major/Minor,Department of Electronics Engineering,T04107201,"디지털공학
(Digital Engineering)","조경순
(Cho, Kyeongsoon)",전공,1,3,"월 7 화 5 6 (5402)
(Mon 7 Tue 5 6 (5402))"
Major/Minor,Department of Electronics Engineering,T03371101,"확률이론
(Probability Theory)","정동근
(Jeong, Dong Geun)",전공,1,3,"월 9 목 7 8 (5312)
(Mon 9 Thu 7 8 (5312))"
Major/Minor,Department of Electronics Engineering,T03373101,"물리전자
(Physics Electronic)","강준우
(Jun-Woo Kang)",전공,2,3,"월 4 수 7 8 (5208)
(Mon 4 Wed 7 8 (5208))"
Major/Minor,Department of Electronics Engineering,T01301301,"신호및시스템
(Signals & Systems)","정동근
(Jeong, Dong Geun)",전공,2,3,"월 7 8 금 6 (5312)
(Mon 7 8 Fri 6 (5312))"
Major/Minor,Department of Electronics Engineering,T03113201,"전기회로
(Electric Circuits)","한치문
(Han Chimoon)",전공,2,3,"월 3 수 5 6 (5212)
(Mon 3 Wed 5 6 (5212))"
Major/Minor,Department of Electronics Engineering,T03205101,"전자공학실험
(Electronic Engineering Experiments)","정동근
(Jeong, Dong Geun)",전공,2,2,"금 7 8 9 (5503)
(Fri 7 8 9 (5503))"
Major/Minor,Department of Electronics Engineering,T03205102,"전자공학실험
(Electronic Engineering Experiments)","이정훈
(Lee, Jung Hoon)",전공,2,2,"금 7 8 9 (5212)
(Fri 7 8 9 (5212))"
Major/Minor,Department of Electronics Engineering,V44301101,"컴퓨터구조
(Computer Architecture)","강준우
(Jun-Woo Kang)",전공,2,3,"월 2 (5406) 수 1 2 (5208)
(Mon 2 (5406) Wed 1 2 (5208))"
Major/Minor,Department of Electronics Engineering,T03216101,"공학설계프로그래밍
(Practical Programming for Engineering)","주정석
(JUNG SUK JOO)",전공,3,3,"월 7 8 목 3 (5314)
(Mon 7 8 Thu 3 (5314))"
Major/Minor,Department of Electronics Engineering,T04360201,"디지털통신
(Digital Communication)","주정석
(JUNG SUK JOO)",전공,3,3,"월 6 (5310) 목 1 2 (5314)
(Mon 6 (5310) Thu 1 2 (5314))"
Major/Minor,Department of Electronics Engineering,T03306101,"전자회로응용및실습
(Electronic Circuits Application & Lab)","강준우
(Jun-Woo Kang)",전공,3,3,"화 1 2 (5312) 목 7 8 (5503)
(Tue 1 2 (5312) Thu 7 8 (5503))"
Major/Minor,Department of Electronics Engineering,T03378101,"집적회로공학
(Integrated Circuit Engineering)","강준우
(Jun-Woo Kang)",전공,3,3,"월 5 화 3 4 (5314)
(Mon 5 Tue 3 4 (5314))"
Major/Minor,Department of Electronics Engineering,T03301101,"프로세서응용종합설계
(Capstone Design for Processor Application)",Shin Hwan Hwang,전공,3,3,"화 7 8 목 5 6 (5314)
(Tue 7 8 Thu 5 6 (5314))"
Major/Minor,Department of Electronics Engineering,T03460101,"SoC설계
(SoC Design)","조경순
(Cho, Kyeongsoon)",전공,4,3,"월 5 6 수 3 (0501)
(Mon 5 6 Wed 3 (0501))"
